,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,geometry,num_stops,stops
1080,1080,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300098,1900-01-01 14:46:00,0,1,1,0,1,1,"MULTIPOLYGON (((56.2153162 57.9571963, 56.2167224 57.9567191, 56.2193229 57.9558367, 56.2191387 57.95568389999998, 56.2165466 57.9565635, 56.215132 57.95704349999998, 56.2153162 57.9571963)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 735, \""duration\"": 13, \""time_spent\"": 21.500166666666665}, {\""purpose\"": 0, \""zone_id\"": 547, \""duration\"": 31, \""time_spent\"": 65.37383333333332}, {\""purpose\"": 1, \""zone_id\"": 2037, \""duration\"": 17, \""time_spent\"": 94.6805}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 29, \""time_spent\"": 134.796}]"""
1081,1081,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300098,1900-01-01 13:56:00,1,2,1,0,1,5,"MULTIPOLYGON (((56.2153162 57.9571963, 56.2167224 57.9567191, 56.2193229 57.9558367, 56.2191387 57.95568389999998, 56.2165466 57.9565635, 56.215132 57.95704349999998, 56.2153162 57.9571963)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 371, \""duration\"": 24, \""time_spent\"": 35.431000000000004}, {\""purpose\"": 0, \""zone_id\"": 655, \""duration\"": 23, \""time_spent\"": 71.21766666666667}, {\""purpose\"": 1, \""zone_id\"": 758, \""duration\"": 24, \""time_spent\"": 130.50083333333333}, {\""purpose\"": 0, \""zone_id\"": 302, \""duration\"": 20, \""time_spent\"": 204.72283333333334}, {\""purpose\"": 0, \""zone_id\"": 426, \""duration\"": 17, \""time_spent\"": 236.77733333333333}, {\""purpose\"": 1, \""zone_id\"": 995, \""duration\"": 23, \""time_spent\"": 263.5341666666667}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 17, \""time_spent\"": 288.24050000000005}]"""
1082,1082,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300100,1900-01-01 09:22:00,2,0,0,0,1,6,"MULTIPOLYGON (((56.2159677 57.9581814, 56.2176399 57.9575535, 56.2173656 57.9573479, 56.2156934 57.957975799999986, 56.2159677 57.9581814)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 424, \""duration\"": 13, \""time_spent\"": 15.567}, {\""purpose\"": 0, \""zone_id\"": 2542, \""duration\"": 20, \""time_spent\"": 44.05}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 18, \""time_spent\"": 70.5525}, {\""purpose\"": 0, \""zone_id\"": 640, \""duration\"": 34, \""time_spent\"": 110.993}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 16, \""time_spent\"": 134.28199999999998}]"""
1083,1083,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300100,1900-01-01 14:54:00,0,2,1,0,1,2,"MULTIPOLYGON (((56.2159677 57.9581814, 56.2176399 57.9575535, 56.2173656 57.9573479, 56.2156934 57.957975799999986, 56.2159677 57.9581814)))",8,"""[{\""purpose\"": 0, \""zone_id\"": 1088, \""duration\"": 15, \""time_spent\"": 20.328833333333336}, {\""purpose\"": 0, \""zone_id\"": 653, \""duration\"": 33, \""time_spent\"": 59.07366666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 9, \""time_spent\"": 77.62666666666667}, {\""purpose\"": 0, \""zone_id\"": 738, \""duration\"": 16, \""time_spent\"": 103.48349999999999}, {\""purpose\"": 1, \""zone_id\"": 548, \""duration\"": 5, \""time_spent\"": 121.00399999999999}, {\""purpose\"": 0, \""zone_id\"": 613, \""duration\"": 6, \""time_spent\"": 159.60016666666667}, {\""purpose\"": 0, \""zone_id\"": 324, \""duration\"": 11, \""time_spent\"": 203.33383333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 22, \""time_spent\"": 228.3485}]"""
1084,1084,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300100,1900-01-01 13:15:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2159677 57.9581814, 56.2176399 57.9575535, 56.2173656 57.9573479, 56.2156934 57.957975799999986, 56.2159677 57.9581814)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 14, \""time_spent\"": 14.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 1088, \""duration\"": 0, \""time_spent\"": 19.764666666666667}, {\""purpose\"": 0, \""zone_id\"": 1088, \""duration\"": 26, \""time_spent\"": 46.343666666666664}, {\""purpose\"": 1, \""zone_id\"": 769, \""duration\"": 26, \""time_spent\"": 78.20266666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 9, \""time_spent\"": 97.77766666666666}]"""
1085,1085,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300100,1900-01-01 11:30:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2159677 57.9581814, 56.2176399 57.9575535, 56.2173656 57.9573479, 56.2156934 57.957975799999986, 56.2159677 57.9581814)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 410, \""duration\"": 26, \""time_spent\"": 31.961666666666666}, {\""purpose\"": 0, \""zone_id\"": 455, \""duration\"": 27, \""time_spent\"": 62.91983333333333}, {\""purpose\"": 0, \""zone_id\"": 302, \""duration\"": 36, \""time_spent\"": 117.34366666666668}, {\""purpose\"": 1, \""zone_id\"": 553, \""duration\"": 14, \""time_spent\"": 143.21833333333333}, {\""purpose\"": 0, \""zone_id\"": 460, \""duration\"": 19, \""time_spent\"": 170.04533333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 34, \""time_spent\"": 216.04566666666665}]"""
1086,1086,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164300100,1900-01-01 13:10:00,0,1,1,0,1,1,"MULTIPOLYGON (((56.2159677 57.9581814, 56.2176399 57.9575535, 56.2173656 57.9573479, 56.2156934 57.957975799999986, 56.2159677 57.9581814)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 546, \""duration\"": 13, \""time_spent\"": 19.020833333333332}, {\""purpose\"": 0, \""zone_id\"": 377, \""duration\"": 8, \""time_spent\"": 36.32833333333333}, {\""purpose\"": 0, \""zone_id\"": 2526, \""duration\"": 37, \""time_spent\"": 87.73466666666667}, {\""purpose\"": 1, \""zone_id\"": 480, \""duration\"": 20, \""time_spent\"": 108.76316666666668}, {\""purpose\"": 0, \""zone_id\"": 2626, \""duration\"": 13, \""time_spent\"": 124.38400000000001}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 16, \""time_spent\"": 150.6405}]"""
1087,1087,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164303392,1900-01-01 10:53:00,2,0,0,0,1,6,"MULTIPOLYGON (((56.2237007 57.9575847, 56.2244173 57.9573946, 56.2242501 57.9572172, 56.2235335 57.9574073, 56.2237007 57.9575847)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 438, \""duration\"": 31, \""time_spent\"": 36.54266666666667}, {\""purpose\"": 0, \""zone_id\"": 1476, \""duration\"": 11, \""time_spent\"": 76.39916666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 7, \""time_spent\"": 116.13700000000001}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 16, \""time_spent\"": 135.436}]"""
1088,1088,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 11:15:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 378, \""duration\"": 33, \""time_spent\"": 42.134}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 14, \""time_spent\"": 64.83816666666667}, {\""purpose\"": 0, \""zone_id\"": 658, \""duration\"": 6, \""time_spent\"": 79.307}, {\""purpose\"": 0, \""zone_id\"": 537, \""duration\"": 22, \""time_spent\"": 109.87333333333333}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 30, \""time_spent\"": 146.42333333333335}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 170.72233333333335}]"""
1089,1089,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 15:07:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 762, \""duration\"": 15, \""time_spent\"": 26.086666666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 24, \""time_spent\"": 64.66366666666667}]"""
1090,1090,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 10:03:00,0,0,0,0,1,0,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 302, \""duration\"": 29, \""time_spent\"": 43.05166666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 18, \""time_spent\"": 74.411}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 29, \""time_spent\"": 106.71000000000001}]"""
1091,1091,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 12:39:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 446, \""duration\"": 13, \""time_spent\"": 20.737166666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 24, \""time_spent\"": 52.68866666666666}, {\""purpose\"": 1, \""zone_id\"": 474, \""duration\"": 18, \""time_spent\"": 80.88883333333334}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 30, \""time_spent\"": 122.72416666666666}]"""
1092,1092,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 15:03:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 237, \""duration\"": 20, \""time_spent\"": 25.878166666666665}, {\""purpose\"": 0, \""zone_id\"": 2241, \""duration\"": 20, \""time_spent\"": 53.67883333333333}, {\""purpose\"": 1, \""zone_id\"": 324, \""duration\"": 14, \""time_spent\"": 75.4465}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 17, \""time_spent\"": 95.46116666666667}]"""
1093,1093,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 14:55:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",8,"""[{\""purpose\"": 0, \""zone_id\"": 139, \""duration\"": 19, \""time_spent\"": 51.68883333333337}, {\""purpose\"": 0, \""zone_id\"": 459, \""duration\"": 9, \""time_spent\"": 85.22666666666669}, {\""purpose\"": 0, \""zone_id\"": 1470, \""duration\"": 20, \""time_spent\"": 109.12000000000002}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 24, \""time_spent\"": 139.92600000000002}, {\""purpose\"": 0, \""zone_id\"": 547, \""duration\"": 9, \""time_spent\"": 155.91233333333335}, {\""purpose\"": 1, \""zone_id\"": 100, \""duration\"": 38, \""time_spent\"": 204.34816666666669}, {\""purpose\"": 0, \""zone_id\"": 995, \""duration\"": 35, \""time_spent\"": 248.96800000000002}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 37, \""time_spent\"": 293.6743333333334}]"""
1094,1094,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164307266,1900-01-01 09:24:00,0,1,0,0,1,1,"MULTIPOLYGON (((56.2287865 57.9551628, 56.2287395 57.95503449999999, 56.2284625 57.9550631, 56.2285099 57.9551926, 56.228472 57.9551965, 56.2287864 57.9560542, 56.2293832 57.9559898, 56.2290693 57.9551336, 56.2287865 57.9551628)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 29, \""time_spent\"": 29.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 0, \""time_spent\"": 39.669}, {\""purpose\"": 1, \""zone_id\"": 118, \""duration\"": 34, \""time_spent\"": 86.65866666666666}, {\""purpose\"": 0, \""zone_id\"": 1550, \""duration\"": 35, \""time_spent\"": 127.57716666666667}, {\""purpose\"": 0, \""zone_id\"": 553, \""duration\"": 28, \""time_spent\"": 164.33283333333333}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 26, \""time_spent\"": 194.87083333333334}]"""
1095,1095,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,164312939,1900-01-01 09:02:00,0,1,0,0,3,1,"MULTIPOLYGON (((56.1907869 57.95684880000001, 56.1909991 57.9568879, 56.1910928 57.9567446, 56.1907096 57.956674, 56.1905298 57.9569293, 56.190913 57.95700819999998, 56.1909501 57.9569575, 56.1907408 57.9569144, 56.1907869 57.95684880000001)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 277, \""duration\"": 15, \""time_spent\"": 30.81366666666667}, {\""purpose\"": 0, \""zone_id\"": 527, \""duration\"": 23, \""time_spent\"": 71.376}, {\""purpose\"": 0, \""zone_id\"": 485, \""duration\"": 23, \""time_spent\"": 107.79500000000002}, {\""purpose\"": 2, \""zone_id\"": 280, \""duration\"": 0, \""time_spent\"": 122.57050000000001}]"""
1096,1096,410,retail,residential,6.304679253497062,2.8037037054388696,0.08317214700193423,164558719,1900-01-01 07:31:00,0,1,0,1,1,1,"MULTIPOLYGON (((56.229628 57.9999816, 56.2298904 58.0003383, 56.230021 58.0003113, 56.230139 58.0002869, 56.2298767 57.9999303, 56.229742 57.9999581, 56.229628 57.9999816)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 58, \""duration\"": 29, \""time_spent\"": 43.902}, {\""purpose\"": 0, \""zone_id\"": 55, \""duration\"": 3, \""time_spent\"": 51.06933333333333}, {\""purpose\"": 0, \""zone_id\"": 1395, \""duration\"": 24, \""time_spent\"": 96.14250000000001}, {\""purpose\"": 1, \""zone_id\"": 2037, \""duration\"": 28, \""time_spent\"": 156.046}, {\""purpose\"": 2, \""zone_id\"": 410, \""duration\"": 6, \""time_spent\"": 164.78316666666666}]"""
1097,1097,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164570456,1900-01-01 13:02:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2370493 57.9840998, 56.2369572 57.9839485, 56.2367353 57.9839864, 56.2368278 57.984138399999985, 56.236814 57.9841761, 56.2371346 57.9842091, 56.2370496 57.9844365, 56.2372076 57.9844531, 56.2372928 57.9842253, 56.2372935 57.9842254, 56.2373289 57.984128599999984, 56.2371709 57.984112, 56.2371707 57.9841123, 56.2370493 57.9840998)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 205, \""duration\"": 8, \""time_spent\"": 17.451333333333324}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 7, \""time_spent\"": 34.11716666666666}, {\""purpose\"": 0, \""zone_id\"": 2541, \""duration\"": 23, \""time_spent\"": 65.145}, {\""purpose\"": 0, \""zone_id\"": 576, \""duration\"": 25, \""time_spent\"": 114.63416666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 28, \""time_spent\"": 176.06933333333333}]"""
1098,1098,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164571189,1900-01-01 11:26:00,2,1,1,0,1,7,"MULTIPOLYGON (((56.2401204 57.9831267, 56.2410717 57.9828369, 56.2408653 57.9826464, 56.239914 57.9829362, 56.2401204 57.9831267)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 479, \""duration\"": 0, \""time_spent\"": 8.672999999999998}, {\""purpose\"": 1, \""zone_id\"": 656, \""duration\"": 14, \""time_spent\"": 27.3755}, {\""purpose\"": 0, \""zone_id\"": 2452, \""duration\"": 9, \""time_spent\"": 37.203833333333336}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 25, \""time_spent\"": 73.0205}]"""
1099,1099,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164571189,1900-01-01 09:28:00,1,0,0,0,1,3,"MULTIPOLYGON (((56.2401204 57.9831267, 56.2410717 57.9828369, 56.2408653 57.9826464, 56.239914 57.9829362, 56.2401204 57.9831267)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 1824, \""duration\"": 24, \""time_spent\"": 28.307833333333335}, {\""purpose\"": 1, \""zone_id\"": 327, \""duration\"": 21, \""time_spent\"": 56.487}, {\""purpose\"": 0, \""zone_id\"": 28, \""duration\"": 11, \""time_spent\"": 88.86099999999999}, {\""purpose\"": 0, \""zone_id\"": 2683, \""duration\"": 20, \""time_spent\"": 109.44416666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 40, \""time_spent\"": 171.04149999999998}]"""
1100,1100,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164571189,1900-01-01 16:31:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2401204 57.9831267, 56.2410717 57.9828369, 56.2408653 57.9826464, 56.239914 57.9829362, 56.2401204 57.9831267)))",3,"""[{\""purpose\"": 0, \""zone_id\"": 327, \""duration\"": 0, \""time_spent\"": 3.4115}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 10, \""time_spent\"": 17.259166666666665}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 41.558166666666665}]"""
1101,1101,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164571189,1900-01-01 12:49:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2401204 57.9831267, 56.2410717 57.9828369, 56.2408653 57.9826464, 56.239914 57.9829362, 56.2401204 57.9831267)))",7,"""[{\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 22, \""time_spent\"": 22.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 454, \""duration\"": 33, \""time_spent\"": 63.83183333333333}, {\""purpose\"": 1, \""zone_id\"": 870, \""duration\"": 33, \""time_spent\"": 141.70216666666667}, {\""purpose\"": 0, \""zone_id\"": 302, \""duration\"": 2, \""time_spent\"": 199.90183333333337}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 7, \""time_spent\"": 220.2611666666667}, {\""purpose\"": 0, \""zone_id\"": 1013, \""duration\"": 26, \""time_spent\"": 254.47733333333338}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 26, \""time_spent\"": 291.86916666666673}]"""
1102,1102,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164571785,1900-01-01 10:57:00,1,0,0,0,1,3,"MULTIPOLYGON (((56.2410891 57.9820984, 56.2416862 57.9819213, 56.2415531 57.9817951, 56.240956 57.9819722, 56.2410891 57.9820984)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 16, \""time_spent\"": 16.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 393, \""duration\"": 12, \""time_spent\"": 34.90533333333333}, {\""purpose\"": 1, \""zone_id\"": 1079, \""duration\"": 12, \""time_spent\"": 48.49333333333333}, {\""purpose\"": 0, \""zone_id\"": 684, \""duration\"": 12, \""time_spent\"": 74.11283333333333}, {\""purpose\"": 0, \""zone_id\"": 634, \""duration\"": 34, \""time_spent\"": 120.50549999999998}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 7, \""time_spent\"": 136.14049999999997}]"""
1103,1103,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589889,1900-01-01 12:50:00,0,1,1,0,1,1,"MULTIPOLYGON (((56.2191097 57.9697185, 56.2194722 57.96951459999998, 56.2192193 57.9693881, 56.2188568 57.969592, 56.2191097 57.9697185)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 547, \""duration\"": 0, \""time_spent\"": 6.701999999999998}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 16, \""time_spent\"": 27.772499999999997}]"""
1104,1104,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589894,1900-01-01 13:18:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2210147 57.9678775, 56.2207896 57.9680051, 56.2216463 57.9684304, 56.2218714 57.9683028, 56.2210147 57.9678775)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 16, \""time_spent\"": 16.045166666666667}, {\""purpose\"": 0, \""zone_id\"": 479, \""duration\"": 23, \""time_spent\"": 48.0935}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 30, \""time_spent\"": 89.42866666666666}]"""
1105,1105,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589895,1900-01-01 09:20:00,2,0,0,0,1,6,"MULTIPOLYGON (((56.2184616 57.9681746, 56.2182534 57.9682906, 56.2187148 57.9685236, 56.218923 57.9684077, 56.2184616 57.9681746)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 237, \""duration\"": 21, \""time_spent\"": 26.878166666666665}, {\""purpose\"": 1, \""zone_id\"": 772, \""duration\"": 33, \""time_spent\"": 69.9245}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 12, \""time_spent\"": 91.93116666666666}, {\""purpose\"": 1, \""zone_id\"": 235, \""duration\"": 26, \""time_spent\"": 122.49599999999998}, {\""purpose\"": 0, \""zone_id\"": 426, \""duration\"": 1, \""time_spent\"": 128.08183333333332}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 40, \""time_spent\"": 173.10766666666666}]"""
1106,1106,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 10:04:00,0,1,0,0,1,1,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 548, \""duration\"": 26, \""time_spent\"": 32.385}, {\""purpose\"": 1, \""zone_id\"": 282, \""duration\"": 7, \""time_spent\"": 44.1855}, {\""purpose\"": 0, \""zone_id\"": 2010, \""duration\"": 13, \""time_spent\"": 64.48183333333333}, {\""purpose\"": 0, \""zone_id\"": 473, \""duration\"": 0, \""time_spent\"": 73.01899999999999}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 35, \""time_spent\"": 119.44733333333332}]"""
1107,1107,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 14:17:00,2,0,1,0,1,6,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 769, \""duration\"": 27, \""time_spent\"": 34.8905}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 11, \""time_spent\"": 53.742333333333335}, {\""purpose\"": 0, \""zone_id\"": 529, \""duration\"": 16, \""time_spent\"": 74.74133333333333}, {\""purpose\"": 0, \""zone_id\"": 777, \""duration\"": 10, \""time_spent\"": 89.90683333333332}, {\""purpose\"": 1, \""zone_id\"": 361, \""duration\"": 2, \""time_spent\"": 102.53066666666666}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 26, \""time_spent\"": 139.37816666666666}]"""
1108,1108,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 11:27:00,0,1,1,0,1,1,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 1177, \""duration\"": 27, \""time_spent\"": 44.537000000000006}, {\""purpose\"": 0, \""zone_id\"": 614, \""duration\"": 27, \""time_spent\"": 94.91166666666668}, {\""purpose\"": 0, \""zone_id\"": 55, \""duration\"": 38, \""time_spent\"": 152.5151666666667}, {\""purpose\"": 0, \""zone_id\"": 266, \""duration\"": 22, \""time_spent\"": 193.14700000000002}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 13, \""time_spent\"": 213.12550000000002}]"""
1109,1109,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 12:41:00,0,0,1,0,1,0,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 1550, \""duration\"": 11, \""time_spent\"": 22.408999999999995}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 14, \""time_spent\"": 47.520333333333326}, {\""purpose\"": 1, \""zone_id\"": 235, \""duration\"": 31, \""time_spent\"": 83.08516666666665}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 23, \""time_spent\"": 113.99833333333332}]"""
1110,1110,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,164589897,1900-01-01 11:21:00,1,0,1,0,1,3,"MULTIPOLYGON (((56.2191214 57.9672948, 56.2178399 57.9680129, 56.2180361 57.9681115, 56.2187271 57.9677243, 56.2204323 57.9685806, 56.2210134 57.968255099999986, 56.2193984 57.9674377, 56.219355 57.967465, 56.2191987 57.9673866, 56.2192512 57.96735850000001, 56.2191214 57.9672948)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 773, \""duration\"": 15, \""time_spent\"": 18.2805}, {\""purpose\"": 1, \""zone_id\"": 1720, \""duration\"": 21, \""time_spent\"": 57.182}, {\""purpose\"": 2, \""zone_id\"": 324, \""duration\"": 21, \""time_spent\"": 98.31566666666667}]"""
