,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,num_stops,stops,geometry
1380,1380,301,retail,industrial,4.700909891725622,2.394667582677857,0.2987206188634335,877434307,1900-01-01 14:52:00,0,1,1,1,3,1,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.10461649070132 57.95069893363627)
1381,1381,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434322,1900-01-01 11:39:00,0,1,1,0,3,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.10913091402207 57.94858454613126)
1382,1382,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 11:39:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1383,1383,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 11:50:00,2,0,1,0,3,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1384,1384,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 10:38:00,1,0,0,0,3,3,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1385,1385,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 10:50:00,2,0,0,0,3,6,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1386,1386,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 12:05:00,0,2,1,0,3,2,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1387,1387,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 10:05:00,0,0,0,0,3,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1388,1388,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 10:02:00,0,0,0,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1389,1389,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 13:06:00,0,0,1,0,3,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1390,1390,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 16:50:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1391,1391,301,industrial,industrial,4.700909891725622,2.394667582677857,0.6509967271645344,877434364,1900-01-01 13:07:00,2,0,1,0,3,6,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.111253931616616 57.95000742143073)
1392,1392,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877581426,1900-01-01 09:41:00,0,0,0,0,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.867534981142896 57.984661792539576)
1393,1393,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,877744172,1900-01-01 09:51:00,0,1,0,0,1,1,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233274209299374 57.955658538676964)
1394,1394,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,877744172,1900-01-01 16:14:00,0,0,1,0,1,0,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.233274209299374 57.955658538676964)
1395,1395,324,industrial,residential,6.314140933459276,2.8244337474110766,0.8655447605829285,877744172,1900-01-01 10:46:00,0,0,0,0,1,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.233274209299374 57.955658538676964)
1396,1396,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,877744237,1900-01-01 09:28:00,0,0,0,0,3,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.18766186684592 57.96056659717453)
1397,1397,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,877744237,1900-01-01 13:32:00,0,1,1,0,3,1,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18766186684592 57.96056659717453)
1398,1398,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,877744237,1900-01-01 13:51:00,0,0,1,0,3,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18766186684592 57.96056659717453)
1399,1399,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,877744240,1900-01-01 13:29:00,0,0,1,0,3,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18867865419425 57.96179124900065)
1400,1400,280,industrial,industrial,5.872199517164151,2.64056782278452,0.9729921819474058,877744240,1900-01-01 10:38:00,0,1,0,0,3,1,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.18867865419425 57.96179124900065)
1401,1401,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 08:26:00,0,0,0,0,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1402,1402,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 16:35:00,1,0,1,0,3,3,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1403,1403,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:28:00,0,0,0,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1404,1404,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:37:00,2,0,1,0,3,6,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1405,1405,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 14:56:00,0,0,1,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1406,1406,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:32:00,0,1,1,0,3,1,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1407,1407,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:36:00,0,2,0,0,3,2,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1408,1408,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:26:00,0,0,0,0,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1409,1409,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:54:00,2,0,1,0,3,6,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1410,1410,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 15:32:00,0,1,1,0,3,1,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1411,1411,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 16:03:00,2,0,1,0,3,6,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1412,1412,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 09:21:00,2,0,0,0,3,6,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1413,1413,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 09:01:00,1,0,0,0,3,3,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1414,1414,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 16:09:00,1,0,1,0,3,3,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1415,1415,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 14:04:00,1,0,1,0,3,3,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1416,1416,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 15:58:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1417,1417,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:09:00,1,0,0,0,3,3,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1418,1418,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:32:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1419,1419,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:53:00,0,0,1,0,3,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1420,1420,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:37:00,0,0,1,0,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1421,1421,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:12:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1422,1422,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 08:30:00,2,0,0,0,3,6,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1423,1423,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:46:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1424,1424,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:35:00,2,0,0,0,3,6,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1425,1425,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:44:00,0,2,1,0,3,2,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1426,1426,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 16:23:00,0,1,1,0,3,1,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1427,1427,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:51:00,0,1,1,0,3,1,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1428,1428,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 15:55:00,0,0,1,0,3,0,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1429,1429,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:14:00,0,0,0,0,3,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1430,1430,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 13:28:00,0,0,1,0,3,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1431,1431,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 17:07:00,2,0,1,0,3,6,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1432,1432,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 09:04:00,0,2,0,0,3,2,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1433,1433,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 07:28:00,0,1,0,0,3,1,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1434,1434,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:46:00,2,0,1,0,3,6,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1435,1435,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 09:03:00,1,1,0,0,3,4,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1436,1436,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 14:11:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1437,1437,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 15:44:00,0,0,1,0,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1438,1438,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:01:00,2,0,1,0,3,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1439,1439,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 10:26:00,1,0,0,0,3,3,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1440,1440,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928455,1900-01-01 11:30:00,0,1,1,0,3,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14723026066887 57.94286371446176)
1441,1441,298,industrial,industrial,5.130110326401426,2.5637545736579925,0.8235398544292561,877928465,1900-01-01 14:50:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.14909441717693 57.943738018084424)
1442,1442,546,industrial,residential,6.2948655644356215,2.7024355976691496,0.976940133037694,877961924,1900-01-01 08:50:00,2,0,0,0,1,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18691053308898 57.97012900375756)
1443,1443,546,industrial,residential,6.2948655644356215,2.7024355976691496,0.976940133037694,877961924,1900-01-01 13:35:00,0,0,1,0,1,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.18691053308898 57.97012900375756)
1444,1444,548,industrial,industrial,6.409377496999859,2.704575912243982,0.9657258064516129,877961958,1900-01-01 13:35:00,2,0,1,0,3,6,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.181541174378964 57.971604310321894)
1445,1445,548,industrial,industrial,6.409377496999859,2.704575912243982,0.9657258064516129,877961958,1900-01-01 13:25:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.181541174378964 57.971604310321894)
1446,1446,548,industrial,industrial,6.409377496999859,2.704575912243982,0.9657258064516129,877961958,1900-01-01 10:42:00,2,0,0,0,3,6,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.181541174378964 57.971604310321894)
1447,1447,548,industrial,industrial,6.409377496999859,2.704575912243982,0.9657258064516129,877961958,1900-01-01 14:26:00,0,0,1,0,3,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.181541174378964 57.971604310321894)
1448,1448,546,industrial,residential,6.2948655644356215,2.7024355976691496,0.976940133037694,877961975,1900-01-01 09:04:00,0,1,0,0,1,1,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.18436974521697 57.9678513523946)
1449,1449,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972113,1900-01-01 10:19:00,2,0,0,0,3,6,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (55.88042779660811 57.97450301522941)
1450,1450,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972125,1900-01-01 15:10:00,0,0,1,0,3,0,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.88635949999999 57.9789064)
1451,1451,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972135,1900-01-01 14:09:00,1,0,1,0,3,3,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.90282733676451 57.97992486997662)
1452,1452,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 08:39:00,0,1,0,0,3,1,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1453,1453,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 10:37:00,0,1,0,0,3,1,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1454,1454,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 10:05:00,0,0,0,0,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1455,1455,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 10:07:00,1,0,0,0,3,3,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1456,1456,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 10:22:00,0,0,0,0,3,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1457,1457,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 09:46:00,0,0,0,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1458,1458,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 11:25:00,0,2,1,0,3,2,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1459,1459,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 14:45:00,1,0,1,0,3,3,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1460,1460,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972183,1900-01-01 13:42:00,1,0,1,0,3,3,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.90519098344291 57.97311333372596)
1461,1461,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972226,1900-01-01 13:11:00,0,0,1,0,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.92458861829512 57.97204357107674)
1462,1462,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972226,1900-01-01 09:25:00,0,0,0,0,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.92458861829512 57.97204357107674)
1463,1463,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972226,1900-01-01 16:12:00,2,0,1,0,3,6,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.92458861829512 57.97204357107674)
1464,1464,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972226,1900-01-01 15:39:00,0,1,1,0,3,1,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.92458861829512 57.97204357107674)
1465,1465,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972227,1900-01-01 14:17:00,2,0,1,0,3,6,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.911924750389105 57.97425767150519)
1466,1466,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972227,1900-01-01 14:24:00,2,0,1,0,3,6,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (55.911924750389105 57.97425767150519)
1467,1467,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972240,1900-01-01 16:32:00,2,0,1,0,3,6,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.91068712541603 57.973366325846335)
1468,1468,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972332,1900-01-01 12:46:00,0,0,1,0,3,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.897619422250294 57.96973211796999)
1469,1469,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972376,1900-01-01 10:39:00,2,0,0,0,3,6,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.894343942421685 57.962101896216915)
1470,1470,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972376,1900-01-01 13:59:00,1,0,1,0,3,3,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (55.894343942421685 57.962101896216915)
1471,1471,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,877972376,1900-01-01 14:42:00,1,0,1,0,3,3,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.894343942421685 57.962101896216915)
1472,1472,967,industrial,residential,6.497317045417377,2.736019414785248,0.9308510638297872,878056832,1900-01-01 14:11:00,0,0,1,0,1,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.198214717402145 57.97208911604761)
1473,1473,967,industrial,residential,6.497317045417377,2.736019414785248,0.9308510638297872,878056832,1900-01-01 12:43:00,0,1,1,0,1,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.198214717402145 57.97208911604761)
1474,1474,967,industrial,residential,6.497317045417377,2.736019414785248,0.9308510638297872,878056833,1900-01-01 09:35:00,0,0,0,0,1,0,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.19931535211726 57.97180439673037)
1475,1475,982,industrial,industrial,5.255410576843164,2.6342751325378564,0.8312484043911157,878073925,1900-01-01 11:47:00,0,0,1,0,3,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.260946029464165 57.9465747961053)
1476,1476,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147419,1900-01-01 15:03:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (55.914545892732804 57.97997438165137)
1477,1477,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,878147419,1900-01-01 13:04:00,0,0,1,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.914545892732804 57.97997438165137)
